person_gender_female,person_gender_male,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_No,previous_loan_defaults_on_file_Yes,person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status
0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,26.0,84780.0,1,735520.0,14.84,0.09,3.0,691,0
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,22.0,43508.0,2,735520.0,9.2,0.18,4.0,635,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,25.0,87577.0,3,919400.0,10.37,0.11,4.0,697,0
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,21.0,38108.0,0,551640.0,16.89,0.16,4.0,574,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,24.0,79090.0,0,588416.0,9.99,0.08,3.0,700,0
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,26.0,63307.0,5,1287160.0,10.37,0.22,2.0,599,1
0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,23.0,85507.0,4,1287160.0,17.51,0.16,2.0,657,1
0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,26.0,76592.0,5,321790.0,7.68,0.05,4.0,635,0
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,22.0,87086.0,0,459700.0,11.01,0.06,3.0,678,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,24.0,90514.0,5,643580.0,7.66,0.08,3.0,669,0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,21.0,123464.0,0,919400.0,11.01,0.08,3.0,655,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,25.0,103899.0,0,1379100.0,12.53,0.14,4.0,660,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,25.0,51696.0,1,176984.5,6.17,0.04,2.0,572,0
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,23.0,70586.0,5,735520.0,13.61,0.11,4.0,673,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,25.0,99134.0,7,845848.0,6.03,0.09,3.0,641,0
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,22.0,36719.0,0,579222.0,13.22,0.17,3.0,636,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,26.0,141608.0,3,1323936.0,11.01,0.1,4.0,665,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,26.0,111442.0,2,919400.0,11.01,0.09,3.0,605,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,24.0,35293.0,1,815967.5,11.01,0.25,4.0,598,1
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,21.0,40543.0,0,1103280.0,11.48,0.3,4.0,666,0
1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,25.0,65772.0,2,643580.0,15.62,0.11,3.0,691,1
1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,25.0,36721.0,4,919400.0,14.61,0.27,3.0,578,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,22.0,35550.0,0,183880.0,8.59,0.06,4.0,637,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,23.0,41762.0,5,873430.0,11.01,0.23,4.0,584,1
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,22.0,42303.0,1,110328.0,19.29,0.03,2.0,661,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,25.0,89805.0,6,1838800.0,15.95,0.22,3.0,656,1
0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,25.0,70177.0,2,1128563.5,11.01,0.17,3.0,663,0
1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,25.0,145204.0,0,919400.0,11.01,0.07,2.0,673,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,25.0,44357.0,1,1379100.0,11.01,0.34,3.0,582,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,24.0,90129.0,3,321790.0,7.29,0.04,3.0,645,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,24.0,114941.0,0,1287160.0,11.01,0.12,4.0,632,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,23.0,85260.0,0,321790.0,5.42,0.04,2.0,591,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,23.0,44071.0,0,597610.0,17.49,0.15,4.0,659,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,22.0,37160.0,1,330984.0,10.99,0.1,4.0,637,0
1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22.0,22628.0,2,496476.0,15.31,0.24,4.0,678,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,21.0,15134.0,0,147104.0,10.59,0.11,2.0,550,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,25.0,63540.0,6,1471040.0,13.98,0.25,4.0,633,1
1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,25.0,58706.0,1,128716.0,14.79,0.02,3.0,673,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,25.0,108101.0,3,1287160.0,7.49,0.13,2.0,645,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,24.0,180947.0,3,459700.0,11.01,0.03,2.0,639,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,24.0,122328.0,2,2229545.0,12.53,0.2,3.0,654,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,22.0,76707.0,0,459700.0,7.74,0.07,4.0,625,0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,25.0,97020.0,3,919400.0,9.62,0.1,4.0,621,0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,23.0,56268.0,3,1176832.0,19.41,0.23,2.0,602,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,23.0,52381.0,0,551640.0,12.84,0.11,3.0,692,0
0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,24.0,60910.0,0,1149250.0,9.32,0.21,3.0,663,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,22.0,110511.0,0,1103280.0,11.83,0.11,2.0,645,0
0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,22.0,84576.0,0,124119.0,12.68,0.02,3.0,591,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,22.0,25101.0,0,367760.0,9.45,0.16,3.0,715,0
1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,26.0,18378.0,0,183880.0,17.49,0.11,3.0,684,1
0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,22.0,99229.0,0,988355.0,9.25,0.11,3.0,623,0
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,24.0,112528.0,0,193074.0,9.91,0.02,2.0,646,1
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,23.0,90730.0,0,919400.0,11.86,0.11,2.0,631,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,25.0,68131.0,2,551640.0,10.74,0.09,2.0,618,0
1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,24.0,64432.0,1,735520.0,12.87,0.12,4.0,631,0
0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,24.0,53912.0,3,2096232.0,17.27,0.42,3.0,606,1
1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,25.0,76193.0,3,1379100.0,17.58,0.2,3.0,576,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,25.0,70383.0,4,551640.0,11.28,0.09,3.0,678,1
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,22.0,86794.0,0,588416.0,13.11,0.07,4.0,514,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,22.0,51403.0,0,606804.0,16.89,0.13,3.0,632,1
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,22.0,61281.0,0,1011340.0,11.01,0.18,3.0,664,0
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,23.0,44118.0,0,505670.0,5.42,0.12,3.0,527,0
0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,25.0,94604.0,2,2298500.0,9.64,0.26,4.0,615,0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,21.0,53924.0,0,919400.0,14.74,0.19,3.0,643,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,23.0,77928.0,1,1103280.0,13.16,0.15,4.0,540,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,23.0,120936.0,0,919400.0,12.87,0.08,4.0,518,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,23.0,70835.0,3,661968.0,11.97,0.1,2.0,633,1
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,26.0,65719.0,3,606804.0,11.97,0.1,3.0,633,0
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,22.0,52105.0,3,459700.0,12.98,0.1,4.0,572,0
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,23.0,81255.0,3,2298500.0,7.9,0.31,3.0,647,1
0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.0,49383.0,1,367760.0,7.14,0.08,2.0,616,0
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,24.0,29814.0,2,321790.0,15.65,0.12,4.0,680,1
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,22.0,49646.0,0,551640.0,11.36,0.12,4.0,674,1
0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,23.0,77922.0,0,1103280.0,15.62,0.15,4.0,647,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,25.0,147229.0,3,919400.0,13.57,0.07,4.0,660,0
0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,22.0,72093.0,2,1103280.0,11.01,0.17,4.0,601,1
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,26.0,151928.0,4,689550.0,13.92,0.05,2.0,650,0
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,25.0,78809.0,1,643580.0,11.66,0.09,3.0,615,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,25.0,94543.0,0,1287160.0,10.99,0.15,2.0,594,0
0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,21.0,44325.0,0,459700.0,12.99,0.11,4.0,539,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,25.0,91801.0,1,1379100.0,12.68,0.16,3.0,629,0
0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,22.0,220715.0,0,91940.0,11.01,0.0,2.0,577,0
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,22.0,43378.0,0,735520.0,5.79,0.18,3.0,687,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,25.0,69368.0,3,882624.0,14.46,0.14,3.0,589,1
0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,23.0,144743.0,0,2298500.0,9.99,0.17,2.0,533,0
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,22.0,66070.0,2,321790.0,6.39,0.05,4.0,674,0
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,23.0,14182.0,0,128716.0,9.32,0.1,4.0,660,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,23.0,126935.0,1,661968.0,11.71,0.06,2.0,548,0
0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,26.0,103037.0,3,735520.0,11.01,0.08,4.0,672,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,24.0,102989.0,3,404536.0,7.4,0.04,3.0,596,0
1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,22.0,33597.0,0,268924.5,10.71,0.09,3.0,694,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,22.0,36742.0,0,275820.0,10.36,0.08,2.0,668,0
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,25.0,57436.0,4,1953725.0,10.99,0.37,2.0,549,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,24.0,58552.0,5,551640.0,12.53,0.1,3.0,621,0
1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,25.0,127207.0,2,441312.0,15.23,0.04,2.0,590,0
1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,23.0,47052.0,1,330984.0,13.61,0.08,3.0,565,0
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,22.0,30300.0,0,183880.0,11.36,0.07,3.0,673,0
1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,26.0,57514.0,4,1169936.5,12.42,0.22,3.0,688,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,24.0,49050.0,4,275820.0,17.27,0.06,2.0,618,1
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,22.0,72913.0,2,1103280.0,10.0,0.16,3.0,563,0
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,25.0,46341.0,5,919400.0,7.49,0.22,2.0,697,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,24.0,72145.0,0,919400.0,5.99,0.14,4.0,609,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,24.0,114781.0,1,367760.0,7.9,0.03,4.0,642,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,23.0,75412.0,2,919400.0,14.27,0.13,2.0,602,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,22.0,23687.0,0,294208.0,15.28,0.14,2.0,618,1
1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,22.0,60983.0,0,330984.0,11.01,0.06,3.0,545,0
0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,26.0,39787.0,1,298805.0,6.99,0.08,2.0,597,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,23.0,46759.0,1,1103280.0,11.71,0.26,4.0,687,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,22.0,58468.0,0,689550.0,17.04,0.13,2.0,634,0
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,21.0,33381.0,0,459700.0,11.01,0.15,3.0,528,0
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,26.0,15419.0,4,560834.0,7.51,0.4,4.0,631,1
0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,25.0,141433.0,4,772296.0,7.29,0.06,3.0,526,0
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,22.0,15436.0,2,91940.0,13.57,0.06,2.0,698,1
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,23.0,103058.0,3,459700.0,11.58,0.05,3.0,600,0
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,22.0,38532.0,0,1103280.0,10.39,0.31,2.0,642,1
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,22.0,83510.0,0,919400.0,15.62,0.12,3.0,654,1
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,23.0,49151.0,0,1379100.0,11.71,0.31,3.0,667,1
1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,25.0,43906.0,0,919400.0,11.11,0.23,3.0,647,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,26.0,65832.0,2,919400.0,7.9,0.15,3.0,632,0
1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,23.0,52687.0,0,275820.0,8.49,0.06,3.0,568,0
1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,24.0,43065.0,6,643580.0,16.29,0.16,4.0,681,0
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,23.0,138971.0,2,3217900.0,7.9,0.25,4.0,571,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,23.0,66513.0,2,1838800.0,12.53,0.3,3.0,630,1
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,23.0,30165.0,0,1126265.0,13.16,0.41,3.0,686,1
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,25.0,116471.0,4,459700.0,11.83,0.04,4.0,668,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,26.0,101838.0,4,827460.0,6.62,0.09,3.0,713,0
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,23.0,66428.0,0,1746860.0,11.14,0.29,4.0,673,1
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,23.0,25525.0,2,505670.0,11.01,0.22,2.0,558,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,24.0,166610.0,3,459700.0,13.23,0.03,4.0,678,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,23.0,47997.0,0,1103280.0,10.99,0.25,2.0,543,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,25.0,83862.0,0,2298500.0,6.99,0.3,4.0,666,0
1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,25.0,36763.0,3,1103280.0,5.99,0.33,4.0,655,1
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,22.0,85073.0,0,1264175.0,10.75,0.16,3.0,657,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,22.0,36619.0,0,735520.0,14.42,0.22,3.0,540,1
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,26.0,109186.0,3,1195220.0,10.59,0.12,3.0,608,0
0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,25.0,66959.0,0,919400.0,8.94,0.15,4.0,606,0
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,23.0,72978.0,0,1379100.0,7.9,0.21,3.0,650,0
0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,24.0,67218.0,1,367760.0,11.26,0.06,3.0,585,0
0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,23.0,59480.0,4,441312.0,11.36,0.08,4.0,577,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,26.0,87422.0,2,1471040.0,10.59,0.18,4.0,611,0
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,24.0,87990.0,0,2298500.0,10.74,0.28,3.0,521,0
0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,26.0,25164.0,4,330984.0,11.01,0.14,4.0,691,0
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,23.0,84878.0,0,551640.0,7.49,0.07,3.0,666,0
1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,23.0,71759.0,2,827460.0,8.49,0.13,4.0,625,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,24.0,75928.0,0,976862.5,8.49,0.14,2.0,621,0
0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,25.0,30027.0,4,551640.0,5.42,0.2,4.0,675,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,23.0,217060.0,0,459700.0,9.33,0.02,2.0,604,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,26.0,48897.0,6,1103280.0,11.01,0.25,3.0,529,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,25.0,37194.0,3,459700.0,11.86,0.13,4.0,629,0
0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23.0,47666.0,0,919400.0,15.2,0.21,4.0,706,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,23.0,205188.0,3,1103280.0,11.11,0.06,2.0,545,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,22.0,51417.0,0,919400.0,12.42,0.19,4.0,666,0
0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,24.0,102857.0,4,735520.0,15.57,0.08,4.0,632,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,26.0,157040.0,3,919400.0,6.03,0.06,3.0,694,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,23.0,94526.0,0,744714.0,7.29,0.09,2.0,565,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,25.0,73028.0,0,643580.0,10.36,0.1,3.0,642,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,22.0,40338.0,0,1149250.0,14.26,0.31,4.0,557,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,24.0,35713.0,4,367760.0,9.96,0.11,3.0,657,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,24.0,92974.0,0,2022680.0,9.25,0.24,4.0,666,0
0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,22.0,66454.0,0,735520.0,11.01,0.12,2.0,679,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,24.0,66810.0,0,882624.0,11.01,0.14,3.0,644,0
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,24.0,79122.0,4,827460.0,7.29,0.11,3.0,575,0
1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,22.0,52842.0,0,551640.0,7.74,0.11,4.0,606,0
0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,22.0,38536.0,0,919400.0,12.73,0.26,2.0,653,1
1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,25.0,129430.0,4,91940.0,7.4,0.01,4.0,613,0
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,22.0,42831.0,0,524058.0,12.99,0.13,2.0,686,0
0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23.0,58662.0,0,459700.0,10.08,0.09,3.0,693,0
1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,25.0,64871.0,2,275820.0,13.99,0.05,4.0,583,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,24.0,63695.0,4,1103280.0,14.83,0.19,3.0,588,0
1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,21.0,15285.0,0,298805.0,15.68,0.21,2.0,707,1
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,22.0,44222.0,0,298805.0,7.75,0.07,2.0,614,0
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,24.0,119819.0,2,1103280.0,6.03,0.1,4.0,675,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,25.0,24985.0,5,321790.0,10.28,0.14,3.0,607,0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,25.0,40776.0,6,505670.0,11.01,0.13,2.0,652,0
1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,22.0,87603.0,0,459700.0,6.54,0.06,2.0,592,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,22.0,55813.0,0,229850.0,18.64,0.04,4.0,674,1
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,22.0,51554.0,2,643580.0,14.84,0.14,3.0,650,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,21.0,23028.0,0,321790.0,13.35,0.15,3.0,645,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,22.0,181014.0,2,753908.0,6.99,0.05,3.0,593,0
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,26.0,63452.0,3,551640.0,8.9,0.09,4.0,586,0
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,23.0,87392.0,0,919400.0,10.59,0.11,3.0,562,0
1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,26.0,97399.0,4,1379100.0,11.86,0.15,3.0,609,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,23.0,91040.0,4,1379100.0,16.0,0.16,2.0,621,1
0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,26.0,68340.0,3,919400.0,12.69,0.15,4.0,663,1
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,22.0,82664.0,0,1838800.0,16.77,0.24,3.0,664,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,22.0,91891.0,0,1103280.0,11.01,0.13,2.0,669,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,22.0,45256.0,0,330984.0,12.42,0.08,3.0,488,0
0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,26.0,76928.0,0,1838800.0,9.62,0.26,3.0,616,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,23.0,44203.0,0,367760.0,10.99,0.09,3.0,616,1
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,25.0,76316.0,3,2298500.0,13.87,0.33,4.0,639,0
1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,24.0,67274.0,3,1471040.0,11.49,0.24,4.0,646,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,21.0,106081.0,0,2298500.0,13.98,0.24,3.0,656,0
0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,24.0,59943.0,0,643580.0,7.49,0.12,4.0,663,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,24.0,65932.0,0,413730.0,7.14,0.07,2.0,676,0
